licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Bailieboro Foods Limited - P0406,Complaint,"P0406-05, 01/05/2025, Odour",2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=debf1c0b-b429-f011-a373-0050568a2d1a,P0406,0482399b-94b4-45f7-b9bc-46b09fc0aaba
James and Nuala Gleeson - P0411,Annual Environmental Report,AER 2024 Report & Supporting Documentation,2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9c548ba7-bf29-f011-a373-0050568a2d1a,P0411,b6fe9bdb-2b51-4270-bd72-94578cb0746f
DINO Trading Company Limited - P0981,Annual Environmental Report,AER 2024 Report & Supporting Documentation,2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b695ee8a-c029-f011-a373-0050568a2d1a,P0981,6a5dd59e-48ab-e611-8d41-0050568a69e2
TC Farms Limited - P0985,Annual Environmental Report,AER 2024 Report and Supporting Documentation,2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c5e1f4f7-bd29-f011-a373-0050568a2d1a,P0985,3446ac20-ffe1-e511-987f-0050568a69e2
Parknageragh Pig Breeders Company Limited - P0598,Annual Environmental Report,AER 2024 & Supporting Documentation,2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cb876dbd-c129-f011-a373-0050568a2d1a,P0598,b10045c9-bff6-4a64-8447-cd211f67edb2
Hi-Volt Ireland Limited - W0267,Annual Environmental Report,annual return,2025-05-05T00:00:00+00:00,Open,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f539673b-9929-f011-a373-0050568a2d1a,W0267,a188b980-cf45-4a01-bb07-06f9fa78a1c2
Kingspan Insulation Limited - P0057,Non Compliance,,2025-05-05T00:00:00+00:00,Issued,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=578d6f22-4327-f011-a373-0050568a2d1a,P0057,0d6381aa-74f7-43e6-920b-81c72747e62c
Kingspan Insulation Limited - P0057,Non Compliance,,2025-05-05T00:00:00+00:00,Issued,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=69e377c8-6327-f011-a373-0050568a2d1a,P0057,0d6381aa-74f7-43e6-920b-81c72747e62c
Kingspan Insulation Limited - P0057,Non Compliance,,2025-05-05T00:00:00+00:00,Issued,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=d5ba151e-4427-f011-a373-0050568a2d1a,P0057,0d6381aa-74f7-43e6-920b-81c72747e62c
Kingspan Insulation Limited - P0057,Non Compliance,,2025-05-05T00:00:00+00:00,Issued,2025-05-05T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=ddc6bf6d-4427-f011-a373-0050568a2d1a,P0057,0d6381aa-74f7-43e6-920b-81c72747e62c
Enva Ireland Limited - W0192,Third Party Correspondence,,2025-05-03T06:11:48.362536,Closed,,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/thirdpartycorrespondencebyid?thirdpartycorrespondence_id=0e345095-705f-e911-a316-0050568a2d1a,W0192,35efa262-05ef-452d-9117-45726b0eeb98
PDM Timber Treatment Limited - P0325,Complaint,"P0325-02, 02/05/2025, Odour",2025-05-02T00:00:00+00:00,Open,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=1b27e1e6-9627-f011-a373-0050568a2d1a,P0325,9a5dfee4-003a-4c50-9ade-d074dff60ab8
PDM Timber Treatment Limited - P0325,Complaint,"P0325-02, 02/05/2025, Odour",2025-05-02T00:00:00+00:00,Open,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=21aa0755-9427-f011-a373-0050568a2d1a,P0325,9a5dfee4-003a-4c50-9ade-d074dff60ab8
PDM Timber Treatment Limited - P0325,Complaint,"P0325-02, 02/05/2025, Odour",2025-05-02T00:00:00+00:00,Open,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=33dade20-9827-f011-a373-0050568a2d1a,P0325,9a5dfee4-003a-4c50-9ade-d074dff60ab8
PDM Timber Treatment Limited - P0325,Complaint,"P0325-02, 02/05/2025, Odour",2025-05-02T00:00:00+00:00,Open,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=3c6f230f-a727-f011-a373-0050568a2d1a,P0325,9a5dfee4-003a-4c50-9ade-d074dff60ab8
PDM Timber Treatment Limited - P0325,Complaint,"P0325-02, 02/05/2025, Odour",2025-05-02T00:00:00+00:00,Open,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=41d40dbf-9c27-f011-a373-0050568a2d1a,P0325,9a5dfee4-003a-4c50-9ade-d074dff60ab8
