licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Arrow Group - P0812,Compliance Investigation,"P0812-02, Odour Abatement Equipment",2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Ci/byid?ci_id=16298e9b-2624-f011-a373-0050568a2d1a,P0812,7fcd1011-168f-44a5-88a4-7c7a6749300f
Starrus Eco Holdings Limited (Slane) - W0140,Compliance Investigation,"W0140-05, Waste and Materials Storage",2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Ci/byid?ci_id=678c40a0-1a27-f011-a373-0050568a2d1a,W0140,52f1734b-9458-4591-9f4f-c4279e494290
Tirlán Limited - P0359,Complaint,P0359-03: 02/05/2025: WWTP Sludge Odours,2025-05-12T00:00:00+00:00,Closed,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=12ef6af8-6b2a-f011-a373-0050568a2d1a,P0359,2e54d6ad-33cc-4e86-99ce-fd541afce3f7
Ballynagran Residual Landfill - W0165,Complaint,"W0165-02, 01/05/25, Waste Odours",2025-05-12T00:00:00+00:00,Closed,2025-05-01T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=19539d42-6a26-f011-a373-0050568a2d1a,W0165,7207345b-6c69-4fa6-9401-b0a8e715d64c
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Complaint,"P0205-02, Odour Complaint, 7/05/2025",2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=a0df2313-0b30-f011-a373-0050568a2d1a,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a
ERAS ECO Ltd - W0211,Complaint,COM020872 - Web Submission,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=f5902dea-362f-f011-a373-0050568a2d1a,W0211,8851c993-adac-4688-93b4-13c9820afc14
Newcastle West - D0108,Incident,,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6766eb38-192f-f011-a373-0050568a2d1a,D0108,ff87e6e2-6e56-410d-95da-dad296907866
Ballincollig - D0049,Incident,,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=7d43c98b-4a2f-f011-a373-0050568a2d1a,D0049,d2b67f3f-cf1f-4487-96e5-993d2438a26e
Ringsend - D0034,Incident,,2025-05-12T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=f0628134-6627-f011-a373-0050568a2d1a,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298
Pilgrim's Food Masters Ireland Limited  - P0804,Site Updates/Notifications,Ammonia Project,2025-05-12T00:00:00+00:00,Closed,2025-02-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=060a1abe-01f5-ef11-a373-0050568a2d1a,P0804,eabaf12a-8b8f-4a27-b511-7f5c591dd2c8
Ted O'Donoghue and Sons Limited - W0214,Monitoring Returns,Stream & Groundwater Monitoring 2024,2025-05-12T00:00:00+00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1748a3b4-cedf-ef11-a372-0050568a2d1a,W0214,997c85fb-3752-42b9-99aa-00f5d0c4fad8
Raffeen Landfill Site - W0023,Monitoring Returns,Leachate Annual Monitoring Report - 2024,2025-05-12T00:00:00+00:00,Closed,2024-12-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=367ab131-40c1-ef11-a36d-0050568a2d1a,W0023,64dac35e-634e-46e9-83d8-5e9356e64442
Minister for Defence - W0289,Monitoring Returns,Revised GW Annual Report 2023 - Submitted 04.09.2024,2025-05-12T00:00:00+00:00,Closed,2024-09-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5e562087-926a-ef11-a36a-b687df52d074,W0289,58ad3a6d-832b-49fb-956f-53d01802fa65
Port of Waterford. - S0012,Site Updates/Notifications,Completion notice late April ploughing,2025-05-12T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=617bb031-ea2c-f011-a373-0050568a2d1a,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2
Rosscarbery-Owenahincha - D0172,Site Updates/Notifications,Documentaion request for SV32312,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7d6a60fe-112f-f011-a373-0050568a2d1a,D0172,cbf9aa4d-8afc-4159-8352-a62c4465564f
Port of Waterford. - S0012,Site Updates/Notifications,Commencement Notice mid May ploughing,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7e336b85-4a2f-f011-a373-0050568a2d1a,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2
Ardara - D0512,Annual Environmental Report,AER 2024,2025-05-12T00:00:00+00:00,Open,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8ad24e3a-452f-f011-a373-0050568a2d1a,D0512,4becce58-8f6b-491a-925b-b0716b23a654
Rathroeen Landfill - W0067,Site Updates/Notifications,SV31808- apology and request for extension,2025-05-12T00:00:00+00:00,Closed,2025-05-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9874ce7c-122c-f011-a373-0050568a2d1a,W0067,3441b1da-d908-492b-b393-d77ae6e6b056
Waste Recovery Services (Fermoy) Limited - W0107,Monitoring Returns,Revised Q1 - 2024 - Monitoring Reports,2025-05-12T00:00:00+00:00,Closed,2024-09-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=a0dacf33-9d6b-ef11-a36a-b687df52d074,W0107,88b52f89-872b-4046-a2ab-d219d6985f1e
Starrus Eco Holdings Limited - W0180,Monitoring Returns,2024 Dust Monitoring,2025-05-12T00:00:00+00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b00f90b5-e0df-ef11-a372-0050568a2d1a,W0180,67713d7a-f254-4be1-9fb1-a1d3f64cf03a
Clarochem Ireland Limited - P0125,Site Updates/Notifications,New Bund Testing,2025-05-12T00:00:00+00:00,Closed,2025-05-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c8c31563-342b-f011-a373-0050568a2d1a,P0125,582c502f-08c7-4351-8a3e-f35bf25777c1
