licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Anglo Beef Processors Ireland Unlimited Company trading as ABP Waterford - P0205,Complaint,"P0205-02, 21/05/25, Odour",2025-05-21T00:00:00+00:00,Open,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=0a548fa6-3636-f011-a373-0050568a2d1a,P0205,e45b9e00-8ace-4157-b3e3-7a5d07ddea3a
Knockharley Landfill - W0146,Complaint,"W0146-04, 22/04/2025, Odour",2025-05-21T00:00:00+00:00,Closed,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=52897ad6-551f-f011-a373-0050568a2d1a,W0146,8a684cb8-e7fb-4d81-b843-20ffd7f4aeeb
Ballylinan Landfill Site - W0046,Incident,Trigger Level Reached,2025-05-21T00:00:00+00:00,Open,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=002e2e88-2236-f011-a373-0050568a2d1a,W0046,187eeea3-0dcf-4a84-840a-520d537510dc
Midleton Quarry - W0307,Incident,Elevated Dust Particulate result at jar location DMMN04 for period 10.12.2024 to 07.02.2025. Dust de,2025-05-21T00:00:00+00:00,Open,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=04c24e18-4636-f011-a373-0050568a2d1a,W0307,9691a75c-95ba-4ca9-8a6e-22dc2c7b017d
Clara - D0142,Incident,Breach of ELV,2025-05-21T00:00:00+00:00,Open,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=09899323-5336-f011-a373-0050568a2d1a,D0142,fee6229e-39e8-453b-b08f-c3fc9b56d377
Electricity Supply Board (Moneypoint) - P0605,Incident,Abatement equipment off-line,2025-05-21T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=0d06e0a8-6927-f011-a373-0050568a2d1a,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8
Dundalk Landfill  & Civic Waste Facility - Dundalk Town Council - W0034,Incident,"Flare not staying on, gas ok, knock out pots ok, goes on for about 20 minutes and turns off, possibl",2025-05-21T00:00:00+00:00,Closed,2025-05-15T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=2080345a-9f31-f011-a373-0050568a2d1a,W0034,ee436f36-3fea-4b61-a588-067056020d96
Electricity Supply Board (Moneypoint) - P0605,Incident,Abatement equipment off-line,2025-05-21T00:00:00+00:00,Closed,2025-04-24T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=2f00daac-2c21-f011-a373-0050568a2d1a,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8
Electricity Supply Board (Moneypoint) - P0605,Incident,Abatement equipment off-line,2025-05-21T00:00:00+00:00,Closed,2025-04-29T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=444e33aa-1225-f011-a373-0050568a2d1a,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8
Enniscrone - D0102,Incident,Uncontrolled Release,2025-05-21T00:00:00+00:00,Closed,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=45b88159-1e36-f011-a373-0050568a2d1a,D0102,267356a3-9fd9-4190-994d-60c760d0b36d
