Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-04-12T14:10:54.000Z,P0648-03 -- Becton Dickinson Penel Limited (Irish Branch),Notification to Applicant Extension Request - LACT00013290,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f575.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0648-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-04-12T21:10:13.000Z,P0833-01 -- Castle Paints (Tullamore) Limited,AER 2022 Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f69b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0833-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=C*&Submit=Browse
2023-04-12T21:10:13.000Z,P0782-01 -- Dennison Trailers Limited,AER Dennison Trailers 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f69a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0782-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-04-12T15:10:56.000Z,P1142-01 -- Laragh House Farms Limited,Notification to Applicant Extension Request - LACT00013293,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f5ab.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1142-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse
2023-04-12T15:30:27.000Z,P1142-01 -- Laragh House Farms Limited,Submission No S011072 - P Sweetman,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f5c2.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1142-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse
2023-04-12T15:30:27.000Z,P1142-01 -- Laragh House Farms Limited,S011072 Submission Notice,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f5c3.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1142-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse
2023-04-12T12:10:50.000Z,P1152-01 -- Lisgillan Farm Ltd.,Notification to Applicant - Compliance Notice - LACT00013285,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f51a.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1152-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse
2023-04-12T12:10:51.000Z,P1152-01 -- Lisgillan Farm Ltd.,Notification to Applicant Compliance Notice EIA - LACT00013283,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f51b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1152-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse
2023-04-12T15:30:27.000Z,P1159-01 -- Longfield Poultry Unlimited Company,Notification to Applicant Request for Further Information -LACT0,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f5c4.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1159-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=L*&Submit=Browse
2023-04-12T21:10:13.000Z,"P0849-01 -- Mr Michael O""Shea",P0849 2022 Aer Template,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f69c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0849-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-04-12T21:10:12.000Z,P0013-05 -- Pfizer Ireland Pharmaceuticals,20-036-L-003 15.03.2023,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f699.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0013-05.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=P*&Submit=Browse
2023-04-12T08:10:41.000Z,P0476-03 -- Recordati Ireland Limited,Reminder Email (upcoming due date)  - Section 90(7) Request for,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f4b6.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0476-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-04-12T14:10:56.000Z,P1132-02 -- S. Wilkin And Sons Limited,Notification to Applicant Extension Request - LACT00013291,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f576.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1132-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2023-04-12T21:10:13.000Z,P0938-02 -- Skeagh Farms,AER 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f69d.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0938-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2023-04-12T21:10:13.000Z,P0983-01 -- Socomore Ireland Limited T/A PT Technologies Europe,P0983-01 AER Socomore Ireland 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f69e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0983-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
2023-04-12T21:10:13.000Z,P0985-01 -- TC Farms Limited,AER 2022 Report (P0985),https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f69f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0985-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=T*&Submit=Browse
2023-04-12T21:10:13.000Z,P0986-01 -- Timoleague Agri Gen Ltd,AER 2022 (P0986-01),https://epawebapp.epa.ie/licences/lic_eDMS/090151b28086f6a0.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0986-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=T*&Submit=Browse
