document_url,title,document_date,document_type,compliance_id,last_updated,last_checked,metadata_json
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=52a1bffd-f40b-f011-a373-0050568a2d1a,"F.I.D. Figures (March 20, 24, 26, 27)",2025-06-04T00:00:00+00:00,Monitoring Returns,52a1bffd-f40b-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""52a1bffd-f40b-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=52a1bffd-f40b-f011-a373-0050568a2d1a"", ""title"": ""F.I.D. Figures (March 20, 24, 26, 27)"", ""description"": ""Dear Aoife,\r\n\r\n\r\nPlease find F.I.D. values attached for March 20, 24, 26 & 27 in response to complaints COM020500, COM020529, COM020549 & COM020551 respectively.\r\n\r\n\r\nKind Regards\r\n\r\nJason O'Connor"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""52a1bffd-f40b-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR092697\"", \""subject\"": \""Monitoring Returns:Air\"", \""status\"": \""Closed\"", \""licenceid\"": \""68c6e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""359b4db8-d712-4f91-bbbb-25f7d0633ca6\"", \""datereceived\"": \""2025-03-28T00:00:00\"", \""closeddate\"": \""2025-06-04T00:00:00\"", \""title\"": \""F.I.D. Figures (March 20, 24, 26, 27)\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Air\"", \""decision\"": \""Assessed\"", \""description\"": \""Dear Aoife,\\r\\n\\r\\n\\r\\nPlease find F.I.D. values attached for March 20, 24, 26 & 27 in response to complaints COM020500, COM020529, COM020549 & COM020551 respectively.\\r\\n\\r\\n\\r\\nKind Regards\\r\\n\\r\\nJason O'Connor\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=58c01b0a-4820-f011-a373-0050568a2d1a,Monthly Surface Water Monitoring - April 2025,2025-06-04T00:00:00+00:00,Site Updates/Notifications,58c01b0a-4820-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""58c01b0a-4820-f011-a373-0050568a2d1a"", ""document_type"": ""Site Updates/Notifications"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=58c01b0a-4820-f011-a373-0050568a2d1a"", ""title"": ""Monthly Surface Water Monitoring - April 2025"", ""description"": ""Attached, Monthly Surface Water Monitoring requested in item 3.1 of SV27174 at WS3, WS6 and WS7.Also attached additional monitoring in the wetlands area and upstream/downstream monitoring in the River Shannon. Note the water level was very low in the wetlands area(See attached photo) during sampling and therefore there was no discharge to the river Shannon. "", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""58c01b0a-4820-f011-a373-0050568a2d1a\"", \""type\"": \""Site Updates/Notifications\"", \""reference\"": \""LR093801\"", \""subject\"": \""Site Updates/Notifications:Response to EPA Report\"", \""status\"": \""Closed\"", \""licenceid\"": \""7cc9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""14b386b1-c5c4-4dbb-be56-e191126c2abd\"", \""datereceived\"": \""2025-04-23T00:00:00\"", \""closeddate\"": \""2025-06-04T00:00:00\"", \""title\"": \""Monthly Surface Water Monitoring - April 2025\"", \""doctype\"": \""Site Updates/Notifications\"", \""docsubtype\"": \""Response to EPA Report\"", \""decision\"": \""Assessed\"", \""description\"": \""Attached, Monthly Surface Water Monitoring requested in item 3.1 of SV27174 at WS3, WS6 and WS7.Also attached additional monitoring in the wetlands area and upstream/downstream monitoring in the River Shannon. Note the water level was very low in the wetlands area(See attached photo) during sampling and therefore there was no discharge to the river Shannon. \"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=df5f3243-bd29-f011-a373-0050568a2d1a,AER 2024 and Supporting Documents,2025-05-23T00:00:00+00:00,Annual Environmental Report,df5f3243-bd29-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""df5f3243-bd29-f011-a373-0050568a2d1a"", ""document_type"": ""Annual Environmental Report"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=df5f3243-bd29-f011-a373-0050568a2d1a"", ""title"": ""AER 2024 and Supporting Documents"", ""description"": ""Hi\r\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\r\n\r\nRegards\r\nPat"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""df5f3243-bd29-f011-a373-0050568a2d1a\"", \""type\"": \""Annual Environmental Report\"", \""reference\"": \""LR094239\"", \""subject\"": \""Annual Environmental Report:AER\"", \""status\"": \""Closed\"", \""licenceid\"": \""aec6e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""785cfbb1-388d-4cf0-8305-e10949327889\"", \""datereceived\"": \""2025-05-05T00:00:00\"", \""closeddate\"": \""2025-05-23T00:00:00\"", \""title\"": \""AER 2024 and Supporting Documents\"", \""doctype\"": \""Annual Environmental Report\"", \""docsubtype\"": \""AER\"", \""decision\"": \""Rejected\"", \""description\"": \""Hi\\r\\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\\r\\n\\r\\nRegards\\r\\nPat\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=0d8d09c8-862a-f011-a373-0050568a2d1a,,2025-05-19T00:00:00+00:00,Complaint,0d8d09c8-862a-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""0d8d09c8-862a-f011-a373-0050568a2d1a"", ""document_type"": ""Complaint"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=0d8d09c8-862a-f011-a373-0050568a2d1a"", ""title"": """", ""description"": """", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""complaintid\"": \""0d8d09c8-862a-f011-a373-0050568a2d1a\"", \""type\"": \""Complaint\"", \""reference\"": \""COM020827\"", \""subject\"": \""Strong Smell of Sewage - Sandymount\"", \""status\"": \""Closed\"", \""licenceid\"": \""4ab24fc5-2bf8-4aa8-ad9e-f4f68c559186\"", \""licenceprofileid\"": \""188b6e9c-77a4-4dd9-895c-17080f6af298\"", \""datereceived\"": \""2025-05-05T00:00:00\"", \""closeddate\"": \""2025-05-19T00:00:00\"", \""complianceinvestigationid\"": null, \""dateoccurred\"": \""2025-04-29T00:00:00\"", \""durationofoccurance\"": \""Ongoing as of 05/05/2025\""}""}"
https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=debf1c0b-b429-f011-a373-0050568a2d1a,,2025-05-05T00:00:00+00:00,Complaint,debf1c0b-b429-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""debf1c0b-b429-f011-a373-0050568a2d1a"", ""document_type"": ""Complaint"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=debf1c0b-b429-f011-a373-0050568a2d1a"", ""title"": """", ""description"": """", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""complaintid\"": \""debf1c0b-b429-f011-a373-0050568a2d1a\"", \""type\"": \""Complaint\"", \""reference\"": \""COM020824\"", \""subject\"": \""P0406-05, 01/05/2025, Odour\"", \""status\"": \""Open\"", \""licenceid\"": \""aa5e800a-7b23-4db1-96be-78efeb36df8c\"", \""licenceprofileid\"": \""0482399b-94b4-45f7-b9bc-46b09fc0aaba\"", \""datereceived\"": \""2025-05-05T00:00:00\"", \""closeddate\"": null, \""complianceinvestigationid\"": null, \""dateoccurred\"": \""2025-05-04T00:00:00\"", \""durationofoccurance\"": \""3 days\""}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9c548ba7-bf29-f011-a373-0050568a2d1a,AER 2024 Report & Supporting Documentation,2025-05-05T00:00:00+00:00,Annual Environmental Report,9c548ba7-bf29-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""9c548ba7-bf29-f011-a373-0050568a2d1a"", ""document_type"": ""Annual Environmental Report"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9c548ba7-bf29-f011-a373-0050568a2d1a"", ""title"": ""AER 2024 Report & Supporting Documentation"", ""description"": ""Hi\r\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\r\n\r\nRegards\r\nTim"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""licenseereturnid\"": \""9c548ba7-bf29-f011-a373-0050568a2d1a\"", \""type\"": \""Annual Environmental Report\"", \""reference\"": \""LR094241\"", \""subject\"": \""Annual Environmental Report:AER\"", \""status\"": \""Open\"", \""licenceid\"": \""aac6e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""b6fe9bdb-2b51-4270-bd72-94578cb0746f\"", \""datereceived\"": \""2025-05-05T00:00:00\"", \""closeddate\"": null, \""title\"": \""AER 2024 Report & Supporting Documentation\"", \""doctype\"": \""Annual Environmental Report\"", \""docsubtype\"": \""AER\"", \""decision\"": \""Rejected\"", \""description\"": \""Hi\\r\\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\\r\\n\\r\\nRegards\\r\\nTim\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b695ee8a-c029-f011-a373-0050568a2d1a,AER 2024 Report & Supporting Documentation,2025-05-05T00:00:00+00:00,Annual Environmental Report,b695ee8a-c029-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""b695ee8a-c029-f011-a373-0050568a2d1a"", ""document_type"": ""Annual Environmental Report"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b695ee8a-c029-f011-a373-0050568a2d1a"", ""title"": ""AER 2024 Report & Supporting Documentation"", ""description"": ""Hi\r\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\r\n\r\nRegards\r\nJohn"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""licenseereturnid\"": \""b695ee8a-c029-f011-a373-0050568a2d1a\"", \""type\"": \""Annual Environmental Report\"", \""reference\"": \""LR094242\"", \""subject\"": \""Annual Environmental Report:AER\"", \""status\"": \""Open\"", \""licenceid\"": \""12861cd2-48ab-e611-8d41-0050568a69e2\"", \""licenceprofileid\"": \""6a5dd59e-48ab-e611-8d41-0050568a69e2\"", \""datereceived\"": \""2025-05-05T00:00:00\"", \""closeddate\"": null, \""title\"": \""AER 2024 Report & Supporting Documentation\"", \""doctype\"": \""Annual Environmental Report\"", \""docsubtype\"": \""AER\"", \""decision\"": \""Rejected\"", \""description\"": \""Hi\\r\\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\\r\\n\\r\\nRegards\\r\\nJohn\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c5e1f4f7-bd29-f011-a373-0050568a2d1a,AER 2024 Report and Supporting Documentation,2025-05-05T00:00:00+00:00,Annual Environmental Report,c5e1f4f7-bd29-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""c5e1f4f7-bd29-f011-a373-0050568a2d1a"", ""document_type"": ""Annual Environmental Report"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c5e1f4f7-bd29-f011-a373-0050568a2d1a"", ""title"": ""AER 2024 Report and Supporting Documentation"", ""description"": ""Hi\r\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\r\n\r\nRegards\r\nTom"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""licenseereturnid\"": \""c5e1f4f7-bd29-f011-a373-0050568a2d1a\"", \""type\"": \""Annual Environmental Report\"", \""reference\"": \""LR094240\"", \""subject\"": \""Annual Environmental Report:AER\"", \""status\"": \""Open\"", \""licenceid\"": \""fef6469e-ffe1-e511-987f-0050568a69e2\"", \""licenceprofileid\"": \""3446ac20-ffe1-e511-987f-0050568a69e2\"", \""datereceived\"": \""2025-05-05T00:00:00\"", \""closeddate\"": null, \""title\"": \""AER 2024 Report and Supporting Documentation\"", \""doctype\"": \""Annual Environmental Report\"", \""docsubtype\"": \""AER\"", \""decision\"": \""Rejected\"", \""description\"": \""Hi\\r\\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\\r\\n\\r\\nRegards\\r\\nTom\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cb876dbd-c129-f011-a373-0050568a2d1a,AER 2024 & Supporting Documentation,2025-05-05T00:00:00+00:00,Annual Environmental Report,cb876dbd-c129-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""cb876dbd-c129-f011-a373-0050568a2d1a"", ""document_type"": ""Annual Environmental Report"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cb876dbd-c129-f011-a373-0050568a2d1a"", ""title"": ""AER 2024 & Supporting Documentation"", ""description"": ""Hi\r\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\r\n\r\nRegards\r\nMichael"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""licenseereturnid\"": \""cb876dbd-c129-f011-a373-0050568a2d1a\"", \""type\"": \""Annual Environmental Report\"", \""reference\"": \""LR094243\"", \""subject\"": \""Annual Environmental Report:AER\"", \""status\"": \""Open\"", \""licenceid\"": \""6ec7e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""b10045c9-bff6-4a64-8447-cd211f67edb2\"", \""datereceived\"": \""2025-05-05T00:00:00\"", \""closeddate\"": null, \""title\"": \""AER 2024 & Supporting Documentation\"", \""doctype\"": \""Annual Environmental Report\"", \""docsubtype\"": \""AER\"", \""decision\"": \""Rejected\"", \""description\"": \""Hi\\r\\nPlease see attached 2024 AER for this facility and additional supporting documentation in line with IFA/EPA engagement on the Revised AER Template and instructions on reporting for 2024 via email by the agency on the 22/11/2024.\\r\\n\\r\\nRegards\\r\\nMichael\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=578d6f22-4327-f011-a373-0050568a2d1a,,2025-05-05T00:00:00+00:00,Non Compliance,578d6f22-4327-f011-a373-0050568a2d1a,2025-06-05T04:12:43.555402+00:00,2025-06-05T04:12:43.555402+00:00,"{""compliance_id"": ""578d6f22-4327-f011-a373-0050568a2d1a"", ""document_type"": ""Non Compliance"", ""document_url"": ""https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=578d6f22-4327-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""The RTO service report dated 25/09/2024 issued by the supplier Brofind recorded a number of recommended maintenance works to be carried out by the licensee on the RTO and scrubber abatement unit. Some of the recommendations listed in the service report had been completed by the licensee, however there was no record/tracking system in place of these maintenance works completed to date.\n\nThis is non compliant with condition 2.2.2.14. \n\nYou are reminded that failure to comply with any condition attached to a licence or revised licence is an offence.\n"", ""submission_date"": """", ""status"": ""Issued"", ""metadata"": ""{\""noncomplianceid\"": \""578d6f22-4327-f011-a373-0050568a2d1a\"", \""type\"": \""Non Compliance\"", \""reference\"": \""NC032031\"", \""subject\"": \""Documentation & Procedures\"", \""status\"": \""Issued\"", \""licenceid\"": \""3ece4971-033e-40e3-9684-66b60bcd0670\"", \""licenceprofileid\"": \""0d6381aa-74f7-43e6-920b-81c72747e62c\"", \""datesubmitted\"": \""2025-05-05T00:00:00\"", \""condition\"": \""2.2.2.14\"", \""complianceinvestigationid\"": \""3949622e-efd4-ef11-a36f-0050568a2d1a\"", \""licenseesubmissionid\"": null, \""incidentid\"": null, \""complaintid\"": null, \""description\"": \""The RTO service report dated 25/09/2024 issued by the supplier Brofind recorded a number of recommended maintenance works to be carried out by the licensee on the RTO and scrubber abatement unit. Some of the recommendations listed in the service report had been completed by the licensee, however there was no record/tracking system in place of these maintenance works completed to date.\\n\\nThis is non compliant with condition 2.2.2.14. \\n\\nYou are reminded that failure to comply with any condition attached to a licence or revised licence is an offence.\\n\"", \""dateofnoncompliance\"": \""2025-03-12T00:00:00\"", \""dateofnotification\"": \""2025-03-12T00:00:00\""}""}"
