document_url,title,document_date,document_type,compliance_id,last_updated,last_checked,metadata_json
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1e15c516-5514-f011-a373-0050568a2d1a,Drogheda landfill VOC survey 2025,2025-06-08T00:00:00+00:00,Monitoring Returns,1e15c516-5514-f011-a373-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""1e15c516-5514-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1e15c516-5514-f011-a373-0050568a2d1a"", ""title"": ""Drogheda landfill VOC survey 2025"", ""description"": ""Drogheda landfill VOC survey 2025"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""1e15c516-5514-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR093230\"", \""subject\"": \""Monitoring Returns:Landfill Gas\"", \""status\"": \""Closed\"", \""licenceid\"": \""3cc9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""6bc1e2c2-4171-4b38-b9e5-fb044362ec89\"", \""datereceived\"": \""2025-04-08T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Drogheda landfill VOC survey 2025\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Landfill Gas\"", \""decision\"": \""Assessed\"", \""description\"": \""Drogheda landfill VOC survey 2025\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2a42b2d9-ddee-ef11-a373-0050568a2d1a,Dust report 2024,2025-06-08T00:00:00+00:00,Monitoring Returns,2a42b2d9-ddee-ef11-a373-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""2a42b2d9-ddee-ef11-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2a42b2d9-ddee-ef11-a373-0050568a2d1a"", ""title"": ""Dust report 2024"", ""description"": ""Dear Ms Brogan, please find attached the Dust report for Slane for 2024.\r\n\r\nkind regards,\r\n\r\nSiobhan Kelly"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""2a42b2d9-ddee-ef11-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR091340\"", \""subject\"": \""Monitoring Returns:Dust\"", \""status\"": \""Closed\"", \""licenceid\"": \""732c7f59-f2cf-42a4-a6aa-9b0dd1e8df4a\"", \""licenceprofileid\"": \""52f1734b-9458-4591-9f4f-c4279e494290\"", \""datereceived\"": \""2025-02-19T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Dust report 2024\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Dust\"", \""decision\"": \""Assessed\"", \""description\"": \""Dear Ms Brogan, please find attached the Dust report for Slane for 2024.\\r\\n\\r\\nkind regards,\\r\\n\\r\\nSiobhan Kelly\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4b882021-41df-ef11-a372-0050568a2d1a,Dunsink Annual Leachate Monitoring Report 2024,2025-06-08T00:00:00+00:00,Monitoring Returns,4b882021-41df-ef11-a372-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""4b882021-41df-ef11-a372-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4b882021-41df-ef11-a372-0050568a2d1a"", ""title"": ""Dunsink Annual Leachate Monitoring Report 2024"", ""description"": ""Dunsink Annual Leachate Monitoring Report 2024"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""4b882021-41df-ef11-a372-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR090511\"", \""subject\"": \""Monitoring Returns:Sewer\"", \""status\"": \""Closed\"", \""licenceid\"": \""aac9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""99bc7558-022a-497a-8fe7-895627350df5\"", \""datereceived\"": \""2025-01-30T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Dunsink Annual Leachate Monitoring Report 2024\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Sewer\"", \""decision\"": \""Assessed\"", \""description\"": \""Dunsink Annual Leachate Monitoring Report 2024\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=61c8626f-6714-f011-a373-0050568a2d1a,Drogheda flare emissions report 2025,2025-06-08T00:00:00+00:00,Monitoring Returns,61c8626f-6714-f011-a373-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""61c8626f-6714-f011-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=61c8626f-6714-f011-a373-0050568a2d1a"", ""title"": ""Drogheda flare emissions report 2025"", ""description"": ""Drogheda flare emissions report 2025"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""61c8626f-6714-f011-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR093239\"", \""subject\"": \""Monitoring Returns:Air\"", \""status\"": \""Closed\"", \""licenceid\"": \""3cc9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""6bc1e2c2-4171-4b38-b9e5-fb044362ec89\"", \""datereceived\"": \""2025-04-08T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Drogheda flare emissions report 2025\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Air\"", \""decision\"": \""Assessed\"", \""description\"": \""Drogheda flare emissions report 2025\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70644717-67fb-ef11-a373-0050568a2d1a,Noise report 2025 Dundalk landfill,2025-06-08T00:00:00+00:00,Monitoring Returns,70644717-67fb-ef11-a373-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""70644717-67fb-ef11-a373-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70644717-67fb-ef11-a373-0050568a2d1a"", ""title"": ""Noise report 2025 Dundalk landfill"", ""description"": ""Noise report 2025 Dundalk landfill"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""70644717-67fb-ef11-a373-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR091767\"", \""subject\"": \""Monitoring Returns:Noise\"", \""status\"": \""Closed\"", \""licenceid\"": \""3ec9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""ee436f36-3fea-4b61-a588-067056020d96\"", \""datereceived\"": \""2025-03-07T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Noise report 2025 Dundalk landfill\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Noise\"", \""decision\"": \""Assessed\"", \""description\"": \""Noise report 2025 Dundalk landfill\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=be098d3b-1dd4-ef11-a36e-0050568a2d1a,Dundalk surface water returns 2024,2025-06-08T00:00:00+00:00,Monitoring Returns,be098d3b-1dd4-ef11-a36e-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""be098d3b-1dd4-ef11-a36e-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=be098d3b-1dd4-ef11-a36e-0050568a2d1a"", ""title"": ""Dundalk surface water returns 2024"", ""description"": ""Dundalk surface water returns 2024"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""be098d3b-1dd4-ef11-a36e-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR090042\"", \""subject\"": \""Monitoring Returns:Water\"", \""status\"": \""Closed\"", \""licenceid\"": \""3ec9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""ee436f36-3fea-4b61-a588-067056020d96\"", \""datereceived\"": \""2025-01-16T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Dundalk surface water returns 2024\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Water\"", \""decision\"": \""Assessed\"", \""description\"": \""Dundalk surface water returns 2024\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cad86cfb-1cd4-ef11-a36e-0050568a2d1a,Dundalk landfill gas returns 2024,2025-06-08T00:00:00+00:00,Monitoring Returns,cad86cfb-1cd4-ef11-a36e-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""cad86cfb-1cd4-ef11-a36e-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=cad86cfb-1cd4-ef11-a36e-0050568a2d1a"", ""title"": ""Dundalk landfill gas returns 2024"", ""description"": ""Dundalk landfill gas returns 2024"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""cad86cfb-1cd4-ef11-a36e-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR090040\"", \""subject\"": \""Monitoring Returns:Landfill Gas\"", \""status\"": \""Closed\"", \""licenceid\"": \""3ec9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""ee436f36-3fea-4b61-a588-067056020d96\"", \""datereceived\"": \""2025-01-16T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Dundalk landfill gas returns 2024\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Landfill Gas\"", \""decision\"": \""Assessed\"", \""description\"": \""Dundalk landfill gas returns 2024\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d1c331bc-1cd4-ef11-a36e-0050568a2d1a,Dundalk groundwater returns 2024,2025-06-08T00:00:00+00:00,Monitoring Returns,d1c331bc-1cd4-ef11-a36e-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""d1c331bc-1cd4-ef11-a36e-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d1c331bc-1cd4-ef11-a36e-0050568a2d1a"", ""title"": ""Dundalk groundwater returns 2024"", ""description"": ""Dundalk groundwater returns 2024"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""d1c331bc-1cd4-ef11-a36e-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR090039\"", \""subject\"": \""Monitoring Returns:Groundwater\"", \""status\"": \""Closed\"", \""licenceid\"": \""3ec9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""ee436f36-3fea-4b61-a588-067056020d96\"", \""datereceived\"": \""2025-01-16T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Dundalk groundwater returns 2024\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Groundwater\"", \""decision\"": \""Assessed\"", \""description\"": \""Dundalk groundwater returns 2024\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d275d817-1cd4-ef11-a36e-0050568a2d1a,Drogheda surface water returns 2024,2025-06-08T00:00:00+00:00,Monitoring Returns,d275d817-1cd4-ef11-a36e-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""d275d817-1cd4-ef11-a36e-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d275d817-1cd4-ef11-a36e-0050568a2d1a"", ""title"": ""Drogheda surface water returns 2024"", ""description"": ""Drogheda surface water returns 2024"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""d275d817-1cd4-ef11-a36e-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR090038\"", \""subject\"": \""Monitoring Returns:Water\"", \""status\"": \""Closed\"", \""licenceid\"": \""3cc9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""6bc1e2c2-4171-4b38-b9e5-fb044362ec89\"", \""datereceived\"": \""2025-01-16T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Drogheda surface water returns 2024\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Water\"", \""decision\"": \""Assessed\"", \""description\"": \""Drogheda surface water returns 2024\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=debbb1a1-c7df-ef11-a372-0050568a2d1a,Air Monitoring Report-2024,2025-06-08T00:00:00+00:00,Monitoring Returns,debbb1a1-c7df-ef11-a372-0050568a2d1a,2025-06-09T04:18:55.917328+00:00,2025-06-09T04:18:55.917328+00:00,"{""compliance_id"": ""debbb1a1-c7df-ef11-a372-0050568a2d1a"", ""document_type"": ""Monitoring Returns"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=debbb1a1-c7df-ef11-a372-0050568a2d1a"", ""title"": ""Air Monitoring Report-2024"", ""description"": ""Dear Agency,\r\n\r\nAttached please find the Air Monitoring Report-2024.\r\n\r\nShould you have any queries on this, please do not hesitate to contact me.\r\n\r\nKind Regards,\r\nKarolina Ferreira."", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""debbb1a1-c7df-ef11-a372-0050568a2d1a\"", \""type\"": \""Monitoring Returns\"", \""reference\"": \""LR090565\"", \""subject\"": \""Monitoring Returns:Air\"", \""status\"": \""Closed\"", \""licenceid\"": \""c6c9e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""77b64838-b26d-477c-88cc-fc360873cb37\"", \""datereceived\"": \""2025-01-31T00:00:00\"", \""closeddate\"": \""2025-06-08T00:00:00\"", \""title\"": \""Air Monitoring Report-2024\"", \""doctype\"": \""Monitoring Returns\"", \""docsubtype\"": \""Air\"", \""decision\"": \""Assessed\"", \""description\"": \""Dear Agency,\\r\\n\\r\\nAttached please find the Air Monitoring Report-2024.\\r\\n\\r\\nShould you have any queries on this, please do not hesitate to contact me.\\r\\n\\r\\nKind Regards,\\r\\nKarolina Ferreira.\"", \""documentcategory\"": \""Compliant\"", \""complianceinvestigationid\"": null}""}"
