licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Valspar Industries (Ireland) Limited - P0209,Annual Environmental Report,Annual Environmental Report 2024,2025-06-13T00:00:00+00:00,Closed,2025-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=53a87879-0842-f011-a373-0050568a2d1a,P0209,fbbb3f3c-9a99-4646-864a-cce1a37f4ed1
Port of Waterford. - S0012,Site Updates/Notifications,Completion notice late May plooughing,2025-06-13T00:00:00+00:00,Closed,2025-06-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5d06dba5-ac42-f011-a373-0050568a2d1a,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2
Henkel Ireland Operations and Research Ireland Limited (Tallaght) - P0079,Site Updates/Notifications,Licensee Public Response - SV32099,2025-06-13T00:00:00+00:00,Closed,2025-03-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8bade4a7-0804-f011-a373-0050568a2d1a,P0079,af2d8f84-1b57-424a-a46a-a029fa9d4cda
ZOETIS BELGIUM S.A - P0015,Monitoring Returns,CEMS 1 and 2 Validation reports ,2025-06-13T00:00:00+00:00,Closed,2025-02-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8c4c5611-53ed-ef11-a373-0050568a2d1a,P0015,4447b20a-0d78-4af0-8ceb-27fcdd0f6fe8
CHI Environmental Limited - W0260,Annual Environmental Report,Annual Environmental Report 2024,2025-06-13T00:00:00+00:00,Closed,2025-05-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9ef665a5-9030-f011-a373-0050568a2d1a,W0260,52d216d3-fb23-e611-99f8-0050568a69e2
Msk Sand Limited - W0305,Annual Environmental Report,AER 2024,2025-06-13T00:00:00+00:00,Closed,2025-03-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9fe4142b-990c-f011-a373-0050568a2d1a,W0305,c5c713e4-703d-4055-885e-36071ce6c05b
Port of Waterford. - S0012,Site Updates/Notifications,Commencement notice mid June ploughing,2025-06-13T00:00:00+00:00,Open,2025-06-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b66a7c63-4048-f011-a373-0050568a2d1a,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2
Blackrock - D0188,Site Updates/Notifications,Site visit records requested,2025-06-13T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bb85d373-6732-f011-a373-0050568a2d1a,D0188,02c378a0-0b5b-42a5-826e-5dc6bb2e7826
Staunton Foods Limited - P0947,Complaint,"P0947-02, 23/05/2025, Noise",2025-06-12T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=1d04c9e5-2838-f011-a373-0050568a2d1a,P0947,479f42a6-4d72-e511-a5db-0050568a69e2
Ringsend - D0034,Complaint,"(W) Possible agricultural run off to the Tolka River, Co Dublin",2025-06-12T00:00:00+00:00,Closed,2025-05-20T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=4aa30312-9435-f011-a373-0050568a2d1a,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298
Staunton Foods Limited - P0947,Complaint,"P0947-02, 25/05/2025, Noise",2025-06-12T00:00:00+00:00,Closed,2025-05-25T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=62c093c6-aa39-f011-a373-0050568a2d1a,P0947,479f42a6-4d72-e511-a5db-0050568a69e2
Staunton Foods Limited - P0947,Complaint,"P0947-02, 24/05/2025, Noise",2025-06-12T00:00:00+00:00,Closed,2025-05-24T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=f9da4d4b-e238-f011-a373-0050568a2d1a,P0947,479f42a6-4d72-e511-a5db-0050568a69e2
The Hammond Lane Metal Company Limited - P1002,Incident,,2025-06-12T00:00:00+00:00,Closed,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=13a70dd2-4a3d-f011-a373-0050568a2d1a,P1002,79385efd-ce54-e611-9a04-0050568a69e2
Camolin and Environs - D0405,Incident,,2025-06-12T00:00:00+00:00,Closed,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=1933e4ef-4536-f011-a373-0050568a2d1a,D0405,ad021ee8-0eee-4039-b791-cd49141f446e
Ringsend - D0034,Incident,,2025-06-12T00:00:00+00:00,Closed,2025-05-30T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=29fc2112-6c3d-f011-a373-0050568a2d1a,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298
Lady's Island and Environs - A0241,Incident,,2025-06-12T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3efdc0de-b237-f011-a373-0050568a2d1a,A0241,6ddf3cb3-e507-4c19-92d8-a02aa4225b44
Kilkenny City and Environs - D0018,Incident,,2025-06-12T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=50ecce3f-4b32-f011-a373-0050568a2d1a,D0018,96d624b8-724b-4d95-9e91-c8aa0cb52213
Martin Jennings Wholesale Limited - P0859,Site Updates/Notifications,2.9 Construction Works (Observation) ,2025-06-12T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=023abc8f-903c-f011-a373-0050568a2d1a,P0859,cba3ed15-6a33-4155-a739-fe7e3521a3dd
Starrus Eco Holdings Limited (Millenium Business Park) - W0183,Monitoring Returns,noise ,2025-06-12T00:00:00+00:00,Closed,2025-05-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=12045ad2-f936-f011-a373-0050568a2d1a,W0183,cf22f339-6828-4cec-af41-c14e1aa882b4
Vermilion Exploration and Production Ireland Limited - P0738,Site Updates/Notifications,Pitstop 2025 update,2025-06-12T00:00:00+00:00,Closed,2025-06-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=18f4bd61-2b41-f011-a373-0050568a2d1a,P0738,aa3749e0-2af5-4c42-b314-e161593785e9
N&C Enterprises Limited - W0292,Monitoring Returns,Quarter 1 Groundwater monitoring  ,2025-06-12T00:00:00+00:00,Closed,2025-06-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1fa4a1f3-5a40-f011-a373-0050568a2d1a,W0292,54f8da29-b073-e711-bce9-0050568a69e2
Bord Na Móna Recycling Limited - W0222,Site Updates/Notifications,Request for Time Extension - Report ,2025-06-12T00:00:00+00:00,Closed,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=24146e0c-ad3b-f011-a373-0050568a2d1a,W0222,db967645-e5c5-438f-9cb5-7bcf91287c66
Starrus Eco Holdings Limited (Greenogue) - W0188,Monitoring Returns,Noise survey report 2024,2025-06-12T00:00:00+00:00,Closed,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=340058bc-7536-f011-a373-0050568a2d1a,W0188,30f61d20-175e-4cc3-8628-ee84d331735d
Martin Jennings Wholesale Limited - P0859,Site Updates/Notifications,2.2 Storage and labelling of materials 3.7.2 & 3.7.5 (Non-Compliance),2025-06-12T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4923479e-983c-f011-a373-0050568a2d1a,P0859,cba3ed15-6a33-4155-a739-fe7e3521a3dd
Martin Jennings Wholesale Limited - P0859,Site Updates/Notifications,2.5 Odour assessments 5.7 (Observation) ,2025-06-12T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4f82347c-9a3c-f011-a373-0050568a2d1a,P0859,cba3ed15-6a33-4155-a739-fe7e3521a3dd
Aurivo Dairy Ingredients Limited - P0802,Site Updates/Notifications,Notification of Power interruption,2025-06-12T00:00:00+00:00,Closed,2025-06-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ad98bb8-9240-f011-a373-0050568a2d1a,P0802,61015510-114f-4e15-be24-1b39ab3f2899
Fort Wayne Metals Ireland Limited - P0646,Site Updates/Notifications,Licensee Public Response - SV31530,2025-06-12T00:00:00+00:00,Closed,2025-06-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=81a349c3-d142-f011-a373-0050568a2d1a,P0646,ebae73c2-6577-4044-bf86-c0a3a03376d7
Aurivo Dairy Ingredients Limited - P0802,Site Updates/Notifications,Uisce Eireann foul line blockage,2025-06-12T00:00:00+00:00,Closed,2025-06-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8af5b68f-7a40-f011-a373-0050568a2d1a,P0802,61015510-114f-4e15-be24-1b39ab3f2899
Kepak Longford Unlimited Company - P1084,Site Updates/Notifications,Response to SV31838 - Resubmission LR093755,2025-06-12T00:00:00+00:00,Closed,2025-06-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8db82459-8740-f011-a373-0050568a2d1a,P1084,acf675a7-2b7e-4f74-92ab-710651a70335
Boston Scientific Limited - P0725,Monitoring Returns,Boston Scientific Galway - Solvent Management Plan 2024,2025-06-12T00:00:00+00:00,Closed,2025-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8efda0e0-8935-f011-a373-0050568a2d1a,P0725,ab26e693-9cc9-48be-a506-87ce86e1f38e
Martin Jennings Wholesale Limited - P0859,Site Updates/Notifications,2.7 Monitoring Results (Observation),2025-06-12T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=9d144a70-903c-f011-a373-0050568a2d1a,P0859,cba3ed15-6a33-4155-a739-fe7e3521a3dd
Padraig Thornton Waste Disposal Ltd - W0206,Requests for Approval and Site Reports,Odour Management Plan Dunboyne,2025-06-12T00:00:00+00:00,Closed,2025-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b7015e7e-af37-f011-a373-0050568a2d1a,W0206,a3942836-5326-403b-98d0-ef21fd454fc5
Padraig Thornton Waste Disposal Ltd - W0206,Site Updates/Notifications,Waste storage plan temporary change,2025-06-12T00:00:00+00:00,Closed,2025-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b783d636-0d30-f011-a373-0050568a2d1a,W0206,a3942836-5326-403b-98d0-ef21fd454fc5
Thorntons Recycling Centre (Ballyfermot) - W0044,Site Updates/Notifications,"Revised Waste Storage Plan, Rev 17",2025-06-12T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f8753369-4b32-f011-a373-0050568a2d1a,W0044,f6bad764-903c-42ee-a586-7d517000d5a1
Breedon Cement Ireland Limited - P0487,EPA Initiated Correspondence,,2025-06-12T00:00:00+00:00,Open (Eden),2025-06-09T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=44aafe92-0b45-f011-a373-0050568a2d1a,P0487,dc8a6607-72a5-4772-b0f4-4374830d59f7
Tirlán Limited - P0963,Incident,,2025-06-11T00:00:00+00:00,Closed,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=31b5dd66-903c-f011-a373-0050568a2d1a,P0963,0b7e78be-90fe-4884-abb9-3a8d8e043339
