document_url,compliance_id,document_id,document_type,title,document_date,last_updated,last_checked,metadata_json,exported,export_date
https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=38144aeb-2842-f011-a373-0050568a2d1a,38144aeb-2842-f011-a373-0050568a2d1a,,Complaint,,2025-06-19T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""38144aeb-2842-f011-a373-0050568a2d1a"", ""document_type"": ""Complaint"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=38144aeb-2842-f011-a373-0050568a2d1a"", ""title"": """", ""description"": """", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""complaintid\"": \""38144aeb-2842-f011-a373-0050568a2d1a\"", \""type\"": \""Complaint\"", \""reference\"": \""COM021036\"", \""subject\"": \""W0146-04, 02/06/2025, Odour\"", \""status\"": \""Closed\"", \""licenceid\"": \""d090c9dc-0dd0-4202-86ea-f867a055f8bf\"", \""licenceprofileid\"": \""8a684cb8-e7fb-4d81-b843-20ffd7f4aeeb\"", \""datereceived\"": \""2025-06-03T00:00:00\"", \""closeddate\"": \""2025-06-19T00:00:00\"", \""complianceinvestigationid\"": null, \""dateoccurred\"": \""2025-06-02T00:00:00\"", \""durationofoccurance\"": \""Ongoing\""}""}",0,
https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=8951773d-6b40-f011-a373-0050568a2d1a,8951773d-6b40-f011-a373-0050568a2d1a,,Complaint,,2025-06-19T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""8951773d-6b40-f011-a373-0050568a2d1a"", ""document_type"": ""Complaint"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=8951773d-6b40-f011-a373-0050568a2d1a"", ""title"": """", ""description"": """", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""complaintid\"": \""8951773d-6b40-f011-a373-0050568a2d1a\"", \""type\"": \""Complaint\"", \""reference\"": \""COM021019\"", \""subject\"": \""W0146-04, 02/06/2025, Air Quality\"", \""status\"": \""Closed\"", \""licenceid\"": \""d090c9dc-0dd0-4202-86ea-f867a055f8bf\"", \""licenceprofileid\"": \""8a684cb8-e7fb-4d81-b843-20ffd7f4aeeb\"", \""datereceived\"": \""2025-06-03T00:00:00\"", \""closeddate\"": \""2025-06-19T00:00:00\"", \""complianceinvestigationid\"": null, \""dateoccurred\"": \""2025-06-02T00:00:00\"", \""durationofoccurance\"": \""3pm for hours\""}""}",0,
https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=c3c9ab9a-7740-f011-a373-0050568a2d1a,c3c9ab9a-7740-f011-a373-0050568a2d1a,,Complaint,,2025-06-16T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""c3c9ab9a-7740-f011-a373-0050568a2d1a"", ""document_type"": ""Complaint"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=c3c9ab9a-7740-f011-a373-0050568a2d1a"", ""title"": """", ""description"": """", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""complaintid\"": \""c3c9ab9a-7740-f011-a373-0050568a2d1a\"", \""type\"": \""Complaint\"", \""reference\"": \""COM021020\"", \""subject\"": \""W0146-04, 03/06/2025, Odour\"", \""status\"": \""Closed\"", \""licenceid\"": \""d090c9dc-0dd0-4202-86ea-f867a055f8bf\"", \""licenceprofileid\"": \""8a684cb8-e7fb-4d81-b843-20ffd7f4aeeb\"", \""datereceived\"": \""2025-06-03T00:00:00\"", \""closeddate\"": \""2025-06-16T00:00:00\"", \""complianceinvestigationid\"": null, \""dateoccurred\"": \""2025-06-03T00:00:00\"", \""durationofoccurance\"": \""Ongoing\""}""}",0,
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=23888056-8040-f011-a373-0050568a2d1a,23888056-8040-f011-a373-0050568a2d1a,,Incident,,2025-06-23T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""23888056-8040-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=23888056-8040-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""There was a storm water overflow to sea from Ringsend WWTP on 03/06/2024 which began at approx. 03.55 and ended at approx. 08.00. An estimated volume of 39,754m3 overflowed during a period of heavy rainfall with approx. 20mm of rain being recorded in the Ringsend area. DCC BW sectioned notified. \r\nBased on the best available information (modelling of a recent storm water overflow events was undertaken utilising a worst case scenario equivalent to approximately a  1 in 40  year rainfall event) predictive modelling determined that the SWO from Ringsend WwTp does not impact on designated bathing waters in the Dublin region.  Based on the above this incident is considered minor (no impact), pending further information from by DCC on consideration of HSE advice."", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""incidentid\"": \""23888056-8040-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030433\"", \""subject\"": \""Uncontrolled Release\"", \""status\"": \""Closed\"", \""licenceid\"": \""4ab24fc5-2bf8-4aa8-ad9e-f4f68c559186\"", \""licenceprofileid\"": \""188b6e9c-77a4-4dd9-895c-17080f6af298\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Uncontrolled Release\"", \""vulnerablereceptors\"": \""Dublin Bay SAC & SPA\"", \""receptors\"": \""Water\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""SWO exceptional rainfall and overflow expected\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-06-03T00:00:00\"", \""closeddate\"": \""2025-06-23T00:00:00\"", \""approximatestart\"": \""2025-06-03T03:55:00\"", \""firstnoticed\"": \""2025-06-03T03:55:00\"", \""finishtime\"": \""2025-06-03T08:00:00\"", \""notifiedparties\"": \""Department of Agriculture, Food and the Marine, Bord Iascaigh Mhara, Marine Institute, Food Safety Authority of Ireland, Sea Fisheries Protection Authority, Inland Fisheries Ireland\"", \""dischargepoint\"": \""No\"", \""emissionpointname\"": \""n/a\"", \""uncontrolledrelease\"": \""There was a storm water overflow to sea from Ringsend WWTP on 03/06/2024 which began at approx. 03.55 and ended at approx. 08.00. An estimated volume of 39,754m3 overflowed during a period of heavy rainfall with approx. 20mm of rain being recorded in the Ringsend area. DCC BW sectioned notified. \\r\\nBased on the best available information (modelling of a recent storm water overflow events was undertaken utilising a worst case scenario equivalent to approximately a  1 in 40  year rainfall event) predictive modelling determined that the SWO from Ringsend WwTp does not impact on designated bathing waters in the Dublin region.  Based on the above this incident is considered minor (no impact), pending further information from by DCC on consideration of HSE advice.\"", \""description\"": \""There was a storm water overflow to sea from Ringsend WWTP on 03/06/2024 which began at approx. 03.55 and ended at approx. 08.00. An estimated volume of 39,754m3 overflowed during a period of heavy rainfall with approx. 20mm of rain being recorded in the Ringsend area. DCC BW sectioned notified. \\r\\nBased on the best available information (modelling of a recent storm water overflow events was undertaken utilising a worst case scenario equivalent to approximately a  1 in 40  year rainfall event) predictive modelling determined that the SWO from Ringsend WwTp does not impact on designated bathing waters in the Dublin region.  Based on the above this incident is considered minor (no impact), pending further information from by DCC on consideration of HSE advice.\"", \""otherrelevantinformation\"": null, \""impactonenvironment\"": \""The time of the overflow, it's dilute nature and the high assimilative capacity of the receiving waters meant that this overflow would have had little impact.\"", \""activityinprogress\"": \""Normal Activities\"", \""dischargedetails\"": \""TPEFFO700DOO34SW002  IS A LICENCE DISCHARGE POINT NOT AVAILABLE  TO SELECT ON EDEN \""}""}",0,
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3833f0ef-7e40-f011-a373-0050568a2d1a,3833f0ef-7e40-f011-a373-0050568a2d1a,,Incident,,2025-06-23T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""3833f0ef-7e40-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3833f0ef-7e40-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""There was an overflow at Ailesbury PS, Sandymount, on 03/06/2025 which began at approx. 02.00 and ended at approx. 03.00. An estimated 200m3 overflowed during a period of heavy rainfall with approx. 20mm of rain being recorded in the Ringsend area. A DCC crew attended the area this morning (03/06/2025) to have the Sandymount beach cleaned of any ragging that may be left after this storm overflow event. The overflow would have been highly diluted due to the rainfall."", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""incidentid\"": \""3833f0ef-7e40-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030432\"", \""subject\"": \""Uncontrolled Release\"", \""status\"": \""Closed\"", \""licenceid\"": \""4ab24fc5-2bf8-4aa8-ad9e-f4f68c559186\"", \""licenceprofileid\"": \""188b6e9c-77a4-4dd9-895c-17080f6af298\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Uncontrolled Release\"", \""vulnerablereceptors\"": \""Sandymount Strand, Dublin Bay SAC, SPA\"", \""receptors\"": \""Water\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""SWO design not meeting DoEHLG Criteria\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-06-03T00:00:00\"", \""closeddate\"": \""2025-06-23T00:00:00\"", \""approximatestart\"": \""2025-06-03T02:00:00\"", \""firstnoticed\"": \""2025-06-03T02:00:00\"", \""finishtime\"": \""2025-06-03T03:00:00\"", \""notifiedparties\"": \""Department of Agriculture, Food and the Marine, Bord Iascaigh Mhara, Marine Institute, Food Safety Authority of Ireland, Sea Fisheries Protection Authority, Inland Fisheries Ireland\"", \""dischargepoint\"": \""No\"", \""emissionpointname\"": \""n/a\"", \""uncontrolledrelease\"": \""There was an overflow at Ailesbury PS, Sandymount, on 03/06/2025 which began at approx. 02.00 and ended at approx. 03.00. An estimated 200m3 overflowed during a period of heavy rainfall with approx. 20mm of rain being recorded in the Ringsend area. A DCC crew attended the area this morning (03/06/2025) to have the Sandymount beach cleaned of any ragging that may be left after this storm overflow event. The overflow would have been highly diluted due to the rainfall.\"", \""description\"": \""There was an overflow at Ailesbury PS, Sandymount, on 03/06/2025 which began at approx. 02.00 and ended at approx. 03.00. An estimated 200m3 overflowed during a period of heavy rainfall with approx. 20mm of rain being recorded in the Ringsend area. A DCC crew attended the area this morning (03/06/2025) to have the Sandymount beach cleaned of any ragging that may be left after this storm overflow event. The overflow would have been highly diluted due to the rainfall.\"", \""otherrelevantinformation\"": null, \""impactonenvironment\"": \""The time of the overflow, it's dilute nature and the high assimilative capacity of the receiving waters meant that this overflow would have had little impact.\"", \""activityinprogress\"": \""Normal Activities\"", \""dischargedetails\"": \""Ailesbury PS\""}""}",0,
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=4813d514-9d40-f011-a373-0050568a2d1a,4813d514-9d40-f011-a373-0050568a2d1a,,Incident,,2025-06-03T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""4813d514-9d40-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=4813d514-9d40-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""ESB Moneypoint recieved a notification of an elevated reading of ammonia detected at SW2 sample from Fitz Scientific on a sample taken on 30 May 2025. The sample mesured at 0.93 mg/L, exceeding the ELV of 0.6 mg/L. \r\n\r\nOn becoming aware of the exceedance, a sample was collected an analysed internaly at Moneypoint's Laboratory for ammonia and found to be at 0.5 mg/L. "", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""incidentid\"": \""4813d514-9d40-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030436\"", \""subject\"": \""SW2-30/05/2025\\r\\n\\r\\nAmmonia messured at 0.93 mg/L and ELV is 0.6 mg/L\"", \""status\"": \""Open\"", \""licenceid\"": \""26f6aad0-c4ad-4889-beb1-7a812800033c\"", \""licenceprofileid\"": \""d7347f12-ed09-4cff-b9e0-6b40203819d8\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""SW2-30/05/2025\\r\\n\\r\\nAmmonia messured at 0.93 mg/L and ELV is 0.6 mg/L\"", \""vulnerablereceptors\"": \""River Shannon\"", \""receptors\"": \""Sewer\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""Recent cleaning works undertaken as part of a corrective action to SW7 issues reported under INCI030278 and INCI030267 in areas where ash deposition is occuring may have washed excess ash/ dislodged ash in draiange network and caused an emission of ash through SW2. \"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-06-03T00:00:00\"", \""closeddate\"": null, \""approximatestart\"": \""2025-05-30T00:00:00\"", \""firstnoticed\"": \""2025-06-03T06:00:00\"", \""finishtime\"": \""2025-06-03T06:30:00\"", \""notifiedparties\"": \""\"", \""dischargepoint\"": \""No\"", \""emissionpointname\"": \""n/a\"", \""uncontrolledrelease\"": \""n/a\"", \""description\"": \""ESB Moneypoint recieved a notification of an elevated reading of ammonia detected at SW2 sample from Fitz Scientific on a sample taken on 30 May 2025. The sample mesured at 0.93 mg/L, exceeding the ELV of 0.6 mg/L. \\r\\n\\r\\nOn becoming aware of the exceedance, a sample was collected an analysed internaly at Moneypoint's Laboratory for ammonia and found to be at 0.5 mg/L. \"", \""otherrelevantinformation\"": \""Called Joshua Coppage at 14.40 and got voicemail.Followed up at EPA wexford headquarters at 14.41, left a message with admin that we wished to reprot a breach of ELV to inspector and left contact details for call back.  \"", \""impactonenvironment\"": \""emissions of ammonia above the ELV at SW2\"", \""activityinprogress\"": \""Cleaning of central areas on site to remove ash build up\"", \""dischargedetails\"": \""SW2-30/05/2025\\r\\n\\r\\nAmmonia messured at 0.93 mg/L and ELV is 0.6 mg/L\""}""}",0,
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5be18ebb-8540-f011-a373-0050568a2d1a,5be18ebb-8540-f011-a373-0050568a2d1a,,Incident,,2025-06-26T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""5be18ebb-8540-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5be18ebb-8540-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""Surface water trigger levels breached"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""incidentid\"": \""5be18ebb-8540-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030434\"", \""subject\"": \""Trigger Level Reached\"", \""status\"": \""Closed\"", \""licenceid\"": \""b082d792-f575-4b2b-a63a-530b27339811\"", \""licenceprofileid\"": \""6ad3c482-80ad-e611-8d41-0050568a69e2\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Trigger Level Reached\"", \""vulnerablereceptors\"": null, \""receptors\"": \""Water\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""This is under investigation, most likely the cause was during dry spell of weather, there was a build up of silt in surface water drainage system, this build up of materials may have caused trigger levels being breached in the surface water being discharged.\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-06-03T00:00:00\"", \""closeddate\"": \""2025-06-26T00:00:00\"", \""approximatestart\"": \""2025-05-14T00:00:00\"", \""firstnoticed\"": \""2025-05-30T00:00:00\"", \""finishtime\"": \""2025-05-30T00:00:00\"", \""notifiedparties\"": \""Inland Fisheries Ireland\"", \""dischargepoint\"": \""No\"", \""emissionpointname\"": \""n/a\"", \""uncontrolledrelease\"": \""n/a\"", \""description\"": \""Surface water trigger levels breached\"", \""otherrelevantinformation\"": null, \""impactonenvironment\"": \""None\"", \""activityinprogress\"": \""Normal activities,\"", \""dischargedetails\"": \""The incident is a sample of surface water taken at SW1 on our site was found to be in exceedance of trigger levels for surface water for Ammonia.\""}""}",0,
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=c76bddaa-8a40-f011-a373-0050568a2d1a,c76bddaa-8a40-f011-a373-0050568a2d1a,,Incident,,2025-06-03T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""c76bddaa-8a40-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=c76bddaa-8a40-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""R404A\r\nNo detail yet as awaiting contractor on site\r\n\r\n\r\n"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""incidentid\"": \""c76bddaa-8a40-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030435\"", \""subject\"": \""Uncontrolled Release\"", \""status\"": \""Open\"", \""licenceid\"": \""d0c8e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""44bf48f8-dca1-4580-921c-5c3ffc0b1c53\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Uncontrolled Release\"", \""vulnerablereceptors\"": \""none\"", \""receptors\"": \""Air\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""unit failed\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-06-03T00:00:00\"", \""closeddate\"": null, \""approximatestart\"": \""2025-06-03T12:00:00\"", \""firstnoticed\"": \""2025-06-03T12:30:00\"", \""finishtime\"": \""2025-06-03T12:30:00\"", \""notifiedparties\"": \""\"", \""dischargepoint\"": \""No\"", \""emissionpointname\"": \""n/a\"", \""uncontrolledrelease\"": \""no quantity as of yet\"", \""description\"": \""R404A\\r\\nNo detail yet as awaiting contractor on site\\r\\n\\r\\n\\r\\n\"", \""otherrelevantinformation\"": null, \""impactonenvironment\"": \""none\"", \""activityinprogress\"": \""normal process\"", \""dischargedetails\"": \""leak of R404A in meat chill\""}""}",0,
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=df7b7720-5540-f011-a373-0050568a2d1a,df7b7720-5540-f011-a373-0050568a2d1a,,Incident,,2025-06-25T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""df7b7720-5540-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=df7b7720-5540-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""Exceedance of 30minute ELV on 27th & 28th May 2025 on A2-3 stack"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""incidentid\"": \""df7b7720-5540-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030430\"", \""subject\"": \""Breach of ELV\"", \""status\"": \""Closed\"", \""licenceid\"": \""81098567-1a89-45c0-a344-0668da16097f\"", \""licenceprofileid\"": \""77e11786-8292-4f95-8724-32e3e816d005\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Breach of ELV\"", \""vulnerablereceptors\"": \""None\"", \""receptors\"": \""Air\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""Failure of abatement equipment (not WWTP)\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-06-03T00:00:00\"", \""closeddate\"": \""2025-06-25T00:00:00\"", \""approximatestart\"": \""2025-05-27T19:30:00\"", \""firstnoticed\"": \""2025-05-27T19:30:00\"", \""finishtime\"": \""2025-05-28T15:00:00\"", \""notifiedparties\"": \""\"", \""dischargepoint\"": \""Yes\"", \""emissionpointname\"": \""P0110-03 - A2-3\"", \""uncontrolledrelease\"": \""n/a\"", \""description\"": \""Exceedance of 30minute ELV on 27th & 28th May 2025 on A2-3 stack\"", \""otherrelevantinformation\"": \""The valve seals were due for full replacement during the scheduled shutdown this July and this seal leakage was unexpected at this time.\"", \""impactonenvironment\"": \""None\"", \""activityinprogress\"": \""The increase in emissions that caused the 3 x 30minute exceedances have been identified at valve leakage from the thermal oxidizer. The first exceedance on 27 May was a symptom of  relatively higher emissions noted that week, which on review appears to have commenced on the on the previous Sunday while the site was shut. In response to this exceedance the RTO valves were adjusted by Maintenance, however, this appears to have made the emissions worse resulting in the two exceedances immediately after that adjustment. This indicated to maintenance that the issue was valve leakage and that the valve seals needed to be replaced. Production had already been reduced to prevent further exceedances, and then the decision was made to stop production fully the RTO to repair the valve seals. \\r\\n27 May @ 19:00 to 19:30 @ 43mg/m3\\r\\n28 May @ 13:00 to 13:30 @ 60mg/m3\\r\\n28 May @ 13:30 to 14:00 @ 49mg/m3 \"", \""dischargedetails\"": null}""}",0,
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=e58b389b-7e40-f011-a373-0050568a2d1a,e58b389b-7e40-f011-a373-0050568a2d1a,,Incident,,2025-06-03T00:00:00+00:00,2025-07-04T03:04:51.689227+00:00,2025-07-04T03:04:51.689227+00:00,"{""compliance_id"": ""e58b389b-7e40-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=e58b389b-7e40-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""Exceedance of COD value received from external laboratory - 1240mg/L vs limit of 250mg/L for 24hr composite sample sent on 16th May from point SE1."", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""incidentid\"": \""e58b389b-7e40-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030431\"", \""subject\"": \""Breach of ELV\"", \""status\"": \""Open\"", \""licenceid\"": \""2cc7e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""0b847f47-1234-4001-9b2b-a6e450436dfd\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Breach of ELV\"", \""vulnerablereceptors\"": null, \""receptors\"": \""Sewer\"", \""likelihoodofreoccurence\"": \""Medium\"", \""likelycause\"": \""Notification was received after the sample that the chamber sampling un it was dirty - this was thoroughly cleaned and we are currently waiting on the following weeks results to confirm all is within range.\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-06-03T00:00:00\"", \""closeddate\"": null, \""approximatestart\"": \""2025-05-15T00:00:00\"", \""firstnoticed\"": \""2025-06-03T00:00:00\"", \""finishtime\"": \""2025-05-16T00:00:00\"", \""notifiedparties\"": \""\"", \""dischargepoint\"": \""Yes\"", \""emissionpointname\"": null, \""uncontrolledrelease\"": \""n/a\"", \""description\"": \""Exceedance of COD value received from external laboratory - 1240mg/L vs limit of 250mg/L for 24hr composite sample sent on 16th May from point SE1.\"", \""otherrelevantinformation\"": null, \""impactonenvironment\"": \""No impact on the environment as this point drains to the sewer.\"", \""activityinprogress\"": \""No unusual activities around the time of the incident\"", \""dischargedetails\"": null}""}",0,
