document_url,title,document_date,document_type,compliance_id,last_updated,last_checked,metadata_json
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=56d07ea7-ee2f-f011-a373-0050568a2d1a,Sludge Press Update,2025-05-19T00:00:00+00:00,Site Updates/Notifications,56d07ea7-ee2f-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""56d07ea7-ee2f-f011-a373-0050568a2d1a"", ""document_type"": ""Site Updates/Notifications"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=56d07ea7-ee2f-f011-a373-0050568a2d1a"", ""title"": ""Sludge Press Update"", ""description"": ""Mr McNamara will have a quote/plan from AK Engineering on 14.05.25 re the covering of the sludge press."", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""56d07ea7-ee2f-f011-a373-0050568a2d1a\"", \""type\"": \""Site Updates/Notifications\"", \""reference\"": \""LR094381\"", \""subject\"": \""Site Updates/Notifications:Response to EPA Report\"", \""status\"": \""Closed\"", \""licenceid\"": \""eec5e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""16676a48-ed36-4471-bfb7-450165fc92d6\"", \""datereceived\"": \""2025-05-13T00:00:00\"", \""closeddate\"": \""2025-05-19T00:00:00\"", \""title\"": \""Sludge Press Update\"", \""doctype\"": \""Site Updates/Notifications\"", \""docsubtype\"": \""Response to EPA Report\"", \""decision\"": \""Assessed\"", \""description\"": \""Mr McNamara will have a quote/plan from AK Engineering on 14.05.25 re the covering of the sludge press.\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=de286f84-1430-f011-a373-0050568a2d1a,Fire at Kilberry Bog,2025-05-19T00:00:00+00:00,Site Updates/Notifications,de286f84-1430-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""de286f84-1430-f011-a373-0050568a2d1a"", ""document_type"": ""Site Updates/Notifications"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=de286f84-1430-f011-a373-0050568a2d1a"", ""title"": ""Fire at Kilberry Bog"", ""description"": ""Dear Inspector\r\n\r\nBnM wishes to inform the Agency that it was made aware of a fire on Kilberry Bog on Saturday the 3rd May. BNM contacted the fire services who attended the fire along with the assistance of the BnM personnel. The fire was brought under control by the following day, flared up that evening and was again brought under control on Monday the 5th.\r\n\r\nIf we receive any official complaints in relation to this bog fire, they will be reported to the Agency as per condition 12.3.\r\n\r\nKind regards\r\n\r\nEnda McDonagh\r\nBord na Mona"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""de286f84-1430-f011-a373-0050568a2d1a\"", \""type\"": \""Site Updates/Notifications\"", \""reference\"": \""LR094396\"", \""subject\"": \""Site Updates/Notifications:Other\"", \""status\"": \""Closed\"", \""licenceid\"": \""28c7e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""9bf8b5da-f0fe-4c36-99b2-cb63faa9b413\"", \""datereceived\"": \""2025-05-13T00:00:00\"", \""closeddate\"": \""2025-05-19T00:00:00\"", \""title\"": \""Fire at Kilberry Bog\"", \""doctype\"": \""Site Updates/Notifications\"", \""docsubtype\"": \""Other\"", \""decision\"": \""Assessed\"", \""description\"": \""Dear Inspector\\r\\n\\r\\nBnM wishes to inform the Agency that it was made aware of a fire on Kilberry Bog on Saturday the 3rd May. BNM contacted the fire services who attended the fire along with the assistance of the BnM personnel. The fire was brought under control by the following day, flared up that evening and was again brought under control on Monday the 5th.\\r\\n\\r\\nIf we receive any official complaints in relation to this bog fire, they will be reported to the Agency as per condition 12.3.\\r\\n\\r\\nKind regards\\r\\n\\r\\nEnda McDonagh\\r\\nBord na Mona\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b34aec24-1030-f011-a373-0050568a2d1a,,2025-05-16T00:00:00+00:00,Incident,b34aec24-1030-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""b34aec24-1030-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=b34aec24-1030-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""RBC breakdown in Tydavnet WWTP.  Specialist contractor has been contacted and is due out onsite to investigate and repair asap. In the interim treatment remains in the Primary Settlement Tanks, Secondary Reed Beds  (3 separate stages) & Tertiary Pond."", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""incidentid\"": \""b34aec24-1030-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030302\"", \""subject\"": \""Abatement equipment off-line\"", \""status\"": \""Closed\"", \""licenceid\"": \""be1a76ab-203e-e111-ab87-0050568a69e2\"", \""licenceprofileid\"": \""56140481-19ac-480e-ad15-ebcb121d33d9\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Abatement equipment off-line\"", \""vulnerablereceptors\"": \""N/A\"", \""receptors\"": \""Water\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""Plant or equipment breakdown at WWTP\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-05-13T00:00:00\"", \""closeddate\"": \""2025-05-16T00:00:00\"", \""approximatestart\"": \""2025-05-12T12:00:00\"", \""firstnoticed\"": \""2025-05-13T14:50:00\"", \""finishtime\"": \""2025-05-13T15:18:00\"", \""notifiedparties\"": \""Inland Fisheries Ireland\"", \""dischargepoint\"": \""Yes\"", \""emissionpointname\"": null, \""uncontrolledrelease\"": \""n/a\"", \""description\"": \""RBC breakdown in Tydavnet WWTP.  Specialist contractor has been contacted and is due out onsite to investigate and repair asap. In the interim treatment remains in the Primary Settlement Tanks, Secondary Reed Beds  (3 separate stages) & Tertiary Pond.\"", \""otherrelevantinformation\"": \""Based on the information available, the impact to the environment is thought to be minimal. \"", \""impactonenvironment\"": \""Based on the information available, the impact to the environment is thought to be minimal. \"", \""activityinprogress\"": \""Plant Operating  as normal at time of incident.\"", \""dischargedetails\"": \""TPEFF2400A0029SW001\""}""}"
https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc80b261-0b30-f011-a373-0050568a2d1a,Firewater retention risk assessment,2025-05-16T00:00:00+00:00,Requests for Approval and Site Reports,bc80b261-0b30-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""bc80b261-0b30-f011-a373-0050568a2d1a"", ""document_type"": ""Requests for Approval and Site Reports"", ""document_url"": ""https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bc80b261-0b30-f011-a373-0050568a2d1a"", ""title"": ""Firewater retention risk assessment"", ""description"": ""To whom it may concern,\r\n \r\nPlease find attached a copy of a fire risk assessment undertaken on behalf of Blancomet Recycling Ltd. \r\n\r\nRegards\r\nCharlotte lawler Greene\r\nof DNV Ltd"", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""licenseereturnid\"": \""bc80b261-0b30-f011-a373-0050568a2d1a\"", \""type\"": \""Requests for Approval and Site Reports\"", \""reference\"": \""LR094392\"", \""subject\"": \""Requests for Approval (RFA) and Site Reports:Risk Assessments\"", \""status\"": \""Closed\"", \""licenceid\"": \""7e420a8e-fce3-4fca-b82d-63e5c545f6d9\"", \""licenceprofileid\"": \""ecbc036b-7025-40d5-af78-abb427d2ee83\"", \""datereceived\"": \""2025-05-13T00:00:00\"", \""closeddate\"": \""2025-05-16T00:00:00\"", \""title\"": \""Firewater retention risk assessment\"", \""doctype\"": \""Requests for Approval (RFA) and Site Reports\"", \""docsubtype\"": \""Risk Assessments\"", \""decision\"": \""Assessed\"", \""description\"": \""To whom it may concern,\\r\\n \\r\\nPlease find attached a copy of a fire risk assessment undertaken on behalf of Blancomet Recycling Ltd. \\r\\n\\r\\nRegards\\r\\nCharlotte lawler Greene\\r\\nof DNV Ltd\"", \""documentcategory\"": null, \""complianceinvestigationid\"": null}""}"
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=c29f0952-e32f-f011-a373-0050568a2d1a,,2025-05-14T00:00:00+00:00,Incident,c29f0952-e32f-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""c29f0952-e32f-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=c29f0952-e32f-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""Potential Overflow from Mulgrave Bridge Pumping Station. Flows will be reduced at the P/S to facilitate works at the emergency overflow at Tralee WWTP. Works will take place from approximately 11:00am to 12:00pm today the 13/05/2025. It is envisaged that the Storm Holding Tank capacity should hold back the discharge during this period. "", ""submission_date"": """", ""status"": ""Closed"", ""metadata"": ""{\""incidentid\"": \""c29f0952-e32f-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030299\"", \""subject\"": \""Abatement equipment off-line\"", \""status\"": \""Closed\"", \""licenceid\"": \""0e1c76ab-203e-e111-ab87-0050568a69e2\"", \""licenceprofileid\"": \""221dec58-ed76-4de0-870d-997caad3d743\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Abatement equipment off-line\"", \""vulnerablereceptors\"": \""Tralee Bay - Designated Shellfish Waters downstream of discharge\"", \""receptors\"": \""Water\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""Plant or equipment maintenance at WWTP\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-05-13T00:00:00\"", \""closeddate\"": \""2025-05-14T00:00:00\"", \""approximatestart\"": \""2025-05-13T00:00:00\"", \""firstnoticed\"": \""2025-05-13T00:00:00\"", \""finishtime\"": \""2025-05-14T10:18:00\"", \""notifiedparties\"": \""Sea Fisheries Protection Authority, Marine Institute, Food Safety Authority of Ireland, Inland Fisheries Ireland\"", \""dischargepoint\"": \""No\"", \""emissionpointname\"": \""n/a\"", \""uncontrolledrelease\"": \""n/a\"", \""description\"": \""Potential Overflow from Mulgrave Bridge Pumping Station. Flows will be reduced at the P/S to facilitate works at the emergency overflow at Tralee WWTP. Works will take place from approximately 11:00am to 12:00pm today the 13/05/2025. It is envisaged that the Storm Holding Tank capacity should hold back the discharge during this period. \"", \""otherrelevantinformation\"": null, \""impactonenvironment\"": \""None Expected\"", \""activityinprogress\"": \""Plant Maintenance being carried out at Emergency Overflow at Tralee WWTP. Flows from Mulgrave Bridge will be reduced to facilitate the works.\"", \""dischargedetails\"": \""TPEFF1300DOO40SW009 IS A LICENCE DISCHARGE OINT NOT AVAIABLE  TO SELECT ON EDEN \""}""}"
https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=851cd524-d72f-f011-a373-0050568a2d1a,,2025-05-14T00:00:00+00:00,EPA Initiated Correspondence,851cd524-d72f-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""851cd524-d72f-f011-a373-0050568a2d1a"", ""document_type"": ""EPA Initiated Correspondence"", ""document_url"": ""https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=851cd524-d72f-f011-a373-0050568a2d1a"", ""title"": """", ""description"": """", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""epainitiatedcorrespondenceid\"": \""851cd524-d72f-f011-a373-0050568a2d1a\"", \""type\"": \""EPA Initiated Correspondence\"", \""licenceid\"": \""a2c7e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""52836abc-c980-4735-818e-6ee1bcfd6152\"", \""licenseesubmissionid\"": null, \""reference\"": \""N/A\"", \""subject\"": \""Query re destination of soil and stone (17 05 04)\"", \""datesubmitted\"": \""2025-05-13T00:00:00\"", \""duedate\"": \""2025-05-14T00:00:00\"", \""status\"": \""Open\"", \""licensingnotification\"": \""<p><strong>Authorisation: P0652 <br /> Organisation: Pfizer Ireland Pharmaceuticals Unlimited Company <br /> Site: Pfizer Ireland Pharmaceuticals Unlimited Company (Grange Castle) <br /> Report Year: 2023 <br /> Report Number: LRD0038413 <br /></strong> <br /><br /> Dear Reporter,<br /><br />Further to my previous query can you please send details of collectors that brought 17 05 04 from your site and the destinations they brought it to.</p>\\n<p>Regards,<br /><br /> EPR Team<br /><br /> <em> Please note that this EPA correspondence, and your response to it, will be published on the EPA&rsquo;s Licence &amp; Enforcement Access Portal (LEAP) which provides online public access to compliance and enforcement correspondence between the EPA and regulated operators. </em></p>\"", \""correspondencetype\"": \""Two Way Notification\""}""}"
https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=d6b2e3fa-d12f-f011-a373-0050568a2d1a,,2025-05-13T00:00:00+00:00,Complaint,d6b2e3fa-d12f-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""d6b2e3fa-d12f-f011-a373-0050568a2d1a"", ""document_type"": ""Complaint"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=d6b2e3fa-d12f-f011-a373-0050568a2d1a"", ""title"": """", ""description"": """", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""complaintid\"": \""d6b2e3fa-d12f-f011-a373-0050568a2d1a\"", \""type\"": \""Complaint\"", \""reference\"": \""COM020879\"", \""subject\"": \""COM020879 - Web Submission\"", \""status\"": \""Open\"", \""licenceid\"": \""b9ed8364-a617-4118-bd17-d27fa8ba862f\"", \""licenceprofileid\"": \""8851c993-adac-4688-93b4-13c9820afc14\"", \""datereceived\"": \""2025-05-13T00:00:00\"", \""closeddate\"": null, \""complianceinvestigationid\"": \""330f2227-5d50-ed11-a34c-0050568a2d1a\"", \""dateoccurred\"": \""2025-05-13T00:00:00\"", \""durationofoccurance\"": \""On Going\""}""}"
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3eb6d72c-ee2f-f011-a373-0050568a2d1a,,2025-05-13T00:00:00+00:00,Incident,3eb6d72c-ee2f-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""3eb6d72c-ee2f-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3eb6d72c-ee2f-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""Ground water discharge to the River Proules. It was noticed that there was a discolouration in the water course on the 12th May at approx. 9pm the silty looking discharge was traced back up stream to Carrickmacross WWTP stormwater overflow discharge point. Upon investigation it was found that there were no process issues at the WWTP which would cause the overflow. Pumps were pumping ground water from the excavation for the new final effluent clarifier tank which is under construction. The ground water is filtered through a silt buster and settlement tank prior to discharge to the SWO discharge location. When it was discovered that it was the ground water pumping that was causing the issue the pumps were switched off. Ground pumps were redirected into the inlet pump station for treatment through the plant.\r\n"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""incidentid\"": \""3eb6d72c-ee2f-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030300\"", \""subject\"": \""Uncontrolled Release\"", \""status\"": \""Open\"", \""licenceid\"": \""061f76ab-203e-e111-ab87-0050568a69e2\"", \""licenceprofileid\"": \""e3070276-6ec8-4364-a49c-1507ba7db3ad\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Uncontrolled Release\"", \""vulnerablereceptors\"": \""Proules River. Kilanny GWS.\"", \""receptors\"": \""Water\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""Plant or equipment maintenance at WWTP\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-05-13T00:00:00\"", \""closeddate\"": null, \""approximatestart\"": \""2025-05-12T21:00:00\"", \""firstnoticed\"": \""2025-05-12T21:00:00\"", \""finishtime\"": \""2025-05-12T22:30:00\"", \""notifiedparties\"": \""Inland Fisheries Ireland\"", \""dischargepoint\"": \""No\"", \""emissionpointname\"": \""n/a\"", \""uncontrolledrelease\"": \""Ground water discharge to the River Proules. It was noticed that there was a discolouration in the water course on the 12th May at approx. 9pm the silty looking discharge was traced back up stream to Carrickmacross WWTP stormwater overflow discharge point. Upon investigation it was found that there were no process issues at the WWTP which would cause the overflow. Pumps were pumping ground water from the excavation for the new final effluent clarifier tank which is under construction. The ground water is filtered through a silt buster and settlement tank prior to discharge to the SWO discharge location. When it was discovered that it was the ground water pumping that was causing the issue the pumps were switched off. Ground pumps were redirected into the inlet pump station for treatment through the plant.\\r\\n\"", \""description\"": \""Ground water discharge to the River Proules. It was noticed that there was a discolouration in the water course on the 12th May at approx. 9pm the silty looking discharge was traced back up stream to Carrickmacross WWTP stormwater overflow discharge point. Upon investigation it was found that there were no process issues at the WWTP which would cause the overflow. Pumps were pumping ground water from the excavation for the new final effluent clarifier tank which is under construction. The ground water is filtered through a silt buster and settlement tank prior to discharge to the SWO discharge location. When it was discovered that it was the ground water pumping that was causing the issue the pumps were switched off. Ground pumps were redirected into the inlet pump station for treatment through the plant.\\r\\n\"", \""otherrelevantinformation\"": \""This report is the best available information that U\\u00c9  has at this point in time. Further updates will be provided as and when information becomes available.\"", \""impactonenvironment\"": \""The water being pumped was clear and last check at 5pm before leaving site 12/05/2025. It\\u2019s unknown when the ground water turned silty but first reports were at 9pm.\"", \""activityinprogress\"": \""pumping ground water from the excavation for the new final effluent clarifier tank which is under construction. This ground water is filtered through a silt buster and settlement tank prior to discharge to the SWO discharge location. \"", \""dischargedetails\"": \""discharge to the SWO discharge location. \\r\\n\""}""}"
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=445978bb-2030-f011-a373-0050568a2d1a,,2025-05-13T00:00:00+00:00,Incident,445978bb-2030-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""445978bb-2030-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=445978bb-2030-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""On Monday 12may25, a Surface water TOC alarm occurred on the monitoring system above the TOC action alarm level.\r\n\r\nThere was one sample above the action level of 30mg/l (actual reading: 45.5mg/l). The level then dropped to 21.6 mg/l for one sample (just above the warning level). Afterwards, the TOC Level dropped to within range and remained consistent since.\r\n\r\nIn total there was 1 sampling event above warning level of 20mg/L & 1 sampling event above the action limit of 30mg/L. Each sampling event is approximately 8 minutes.\r\n\r\nThere was high flow rate recorded at the time (above 371m3/hr). Thunderstorms were active in the area at the time.\r\n\r\nA site investigation commenced by Veolia Operations after the warning and action levels for TOC were exceeded. An inspection of both the bio detector and venturi were performed. No faults were identified. The surface water discharge was visually inspected and no discolouration or odour was identified. The pH was within normal alarm parameters. There were no unusual activities taking place at the time that contributed to the alarm.\r\n\r\nNo leaks or spillages were identified on site. No tankers being offloaded during this time."", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""incidentid\"": \""445978bb-2030-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030304\"", \""subject\"": \""Trigger Level Reached\"", \""status\"": \""Open\"", \""licenceid\"": \""a2c7e87d-7c61-e211-9eb5-0050568a69e2\"", \""licenceprofileid\"": \""52836abc-c980-4735-818e-6ee1bcfd6152\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Trigger Level Reached\"", \""vulnerablereceptors\"": \""South Dublin County Council (SDCC) attenuation pond (Grange Castle business park)\"", \""receptors\"": \""Water\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""Adverse Weather\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-05-13T00:00:00\"", \""closeddate\"": null, \""approximatestart\"": \""2025-05-12T21:20:00\"", \""firstnoticed\"": \""2025-05-12T21:20:00\"", \""finishtime\"": \""2025-05-12T21:35:00\"", \""notifiedparties\"": \""\"", \""dischargepoint\"": \""No\"", \""emissionpointname\"": \""n/a\"", \""uncontrolledrelease\"": \""n/a\"", \""description\"": \""On Monday 12may25, a Surface water TOC alarm occurred on the monitoring system above the TOC action alarm level.\\r\\n\\r\\nThere was one sample above the action level of 30mg/l (actual reading: 45.5mg/l). The level then dropped to 21.6 mg/l for one sample (just above the warning level). Afterwards, the TOC Level dropped to within range and remained consistent since.\\r\\n\\r\\nIn total there was 1 sampling event above warning level of 20mg/L & 1 sampling event above the action limit of 30mg/L. Each sampling event is approximately 8 minutes.\\r\\n\\r\\nThere was high flow rate recorded at the time (above 371m3/hr). Thunderstorms were active in the area at the time.\\r\\n\\r\\nA site investigation commenced by Veolia Operations after the warning and action levels for TOC were exceeded. An inspection of both the bio detector and venturi were performed. No faults were identified. The surface water discharge was visually inspected and no discolouration or odour was identified. The pH was within normal alarm parameters. There were no unusual activities taking place at the time that contributed to the alarm.\\r\\n\\r\\nNo leaks or spillages were identified on site. No tankers being offloaded during this time.\"", \""otherrelevantinformation\"": \""N/A\"", \""impactonenvironment\"": \""None- Pfizer believe the elevated TOC is directly related to the thunderstorm present during this period and organic matter present in the SW lines.\"", \""activityinprogress\"": \""Normal site activities no unusual activities noted during this period.\"", \""dischargedetails\"": \""SW1 (Surface Water Discharge Point)\""}""}"
https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6ae9d5c2-0a30-f011-a373-0050568a2d1a,,2025-05-13T00:00:00+00:00,Incident,6ae9d5c2-0a30-f011-a373-0050568a2d1a,2025-06-13T07:10:24.291412+00:00,2025-06-13T07:10:24.291412+00:00,"{""compliance_id"": ""6ae9d5c2-0a30-f011-a373-0050568a2d1a"", ""document_type"": ""Incident"", ""document_url"": ""https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6ae9d5c2-0a30-f011-a373-0050568a2d1a"", ""title"": """", ""description"": ""On the morning of the 13/05/2025, two final stage RAS pumps at Dundalk WWTP tripped, which resulted in solids spilling over the weir of final stage clarifier number 2. The RAS pumps tripped as they are overheating, possibly due to an electrical issue, as the cooling jacket seems to be fine. Operations to be closely monitored at the plant with further details to be provided as soon as available. To note, this is a preliminary incident report, with a further update to be provided as soon as further information becomes available from DBO team on site. \r\n\r\n\r\n"", ""submission_date"": """", ""status"": ""Open"", ""metadata"": ""{\""incidentid\"": \""6ae9d5c2-0a30-f011-a373-0050568a2d1a\"", \""type\"": \""Incident\"", \""reference\"": \""INCI030301\"", \""subject\"": \""Abatement equipment off-line\"", \""status\"": \""Open\"", \""licenceid\"": \""001d76ab-203e-e111-ab87-0050568a69e2\"", \""licenceprofileid\"": \""0f980dc0-25cd-42b8-bb38-077b54e6a8dd\"", \""complianceinvestigationid\"": null, \""incidentcategory\"": \""1. Minor\"", \""nature\"": \""Abatement equipment off-line\"", \""vulnerablereceptors\"": \""Inner Dundalk Bay at the mouth of the Castletown Estuary. \"", \""receptors\"": \""Water\"", \""likelihoodofreoccurence\"": \""Low\"", \""likelycause\"": \""Plant or equipment breakdown at WWTP\"", \""newrecurring\"": \""New\"", \""datenotified\"": \""2025-05-13T00:00:00\"", \""closeddate\"": null, \""approximatestart\"": \""2025-05-13T00:00:00\"", \""firstnoticed\"": \""2025-05-13T00:00:00\"", \""finishtime\"": null, \""notifiedparties\"": \""Department of Agriculture, Food and the Marine, Bord Iascaigh Mhara, Sea Fisheries Protection Authority, Marine Institute, Food Safety Authority of Ireland, Inland Fisheries Ireland\"", \""dischargepoint\"": \""No\"", \""emissionpointname\"": \""n/a\"", \""uncontrolledrelease\"": \""n/a\"", \""description\"": \""On the morning of the 13/05/2025, two final stage RAS pumps at Dundalk WWTP tripped, which resulted in solids spilling over the weir of final stage clarifier number 2. The RAS pumps tripped as they are overheating, possibly due to an electrical issue, as the cooling jacket seems to be fine. Operations to be closely monitored at the plant with further details to be provided as soon as available. To note, this is a preliminary incident report, with a further update to be provided as soon as further information becomes available from DBO team on site. \\r\\n\\r\\n\\r\\n\"", \""otherrelevantinformation\"": \""To note, this is a preliminary incident report, with a further update to be provided as soon as further information becomes available from DBO team on site. \"", \""impactonenvironment\"": \""Update 2 (19/05/2025): The outfall is checked regularly throughout the day and there is a daily clarity test that the Operators carry out to determine the visual quality of the effluent daily, clarity results are as follows- 14/05/2025 1000 clarity and on the 15/05/2025 850 clarity. Internal (non- accredited) final effluent process results  on the 14/05/2025 were as follows; total suspended solids 6.5 mg/l, TN 5.7 mg/la and COD 75 mg/l. Operations to be closely monitored at the plant with further details to be provided as soon as available.\\r\\n\\r\\n\\r\\nUpdate 15/05/2025: Both RAS pumps were returned to normal operations on the 13/05/2025 at 15:00.\\r\\n\\r\\n\\r\\nTo be determined. Once available a further update to be provided. \"", \""activityinprogress\"": \""Normal activities. \"", \""dischargedetails\"": \""Two final stage RAS pumps at Dundalk WWTP tripped, which resulted in solids spilling over the weir of final stage clarifier number 2. \""}""}"
