Item Date,Submitter,Item,Item URL,Submitter URL,Main Page URL
2023-04-21T21:11:06.000Z,P0812-01 -- Arrow Group Limited,SV27432 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871290.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0812-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-21T21:11:05.000Z,P0018-02 -- Astellas Ireland Company Limited,AER template 2022docx,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871287.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0018-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=A*&Submit=Browse
2023-04-21T21:11:05.000Z,P0275-01 -- Lufthansa Airmotive Ireland Limited,BBALP AER 2022 (final),https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871289.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0275-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-04-21T13:50:46.000Z,P0648-03 -- Becton Dickinson Penel Limited (Irish Branch),Letter from Applicant - Response to extention April 23,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871186.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0648-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-04-21T21:11:07.000Z,W0049-02 -- Bord na Mona,AER W0049-02 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871293.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0049-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=B*&Submit=Browse
2023-04-21T11:30:10.000Z,P1155-01 -- Dernahesco Poultry Limited,Circulation of Register to Local Authority,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871120.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1155-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-04-21T11:30:11.000Z,P1155-01 -- Dernahesco Poultry Limited,Letter to Planning Authority re. Register - LACT00013353,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871121.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1155-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-04-21T11:30:11.000Z,P1155-01 -- Dernahesco Poultry Limited,Register of Licence,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871122.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1155-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-04-21T12:30:44.000Z,P1155-01 -- Dernahesco Poultry Limited,Web Notice - FD Issued LACT00013355,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871142.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1155-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-04-21T21:11:06.000Z,P0464-01 -- MC-Building Chemicals M�ller and Partners.,MC Building Chemicals AER 2022,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087128b.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0464-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=D*&Submit=Browse
2023-04-21T21:11:06.000Z,P0605-04 -- Electricity Supply Board,SV23192 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087128c.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0605-04.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-04-21T21:11:06.000Z,P0777-02 -- Viridian Power Limited,SV27522 - Licensee Report,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087128e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0777-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-04-21T21:11:06.000Z,P0777-02 -- Viridian Power Limited,SV27522 - Licensee Public Response,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087128f.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0777-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-04-21T21:11:08.000Z,W0184-02 -- Enva Ireland Limited,EMT-22-19037-Batch-1-Report-202301111459,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871296.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0184-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=E*&Submit=Browse
2023-04-21T13:10:15.000Z,P1147-01 -- Fiojo Limited,Newspaper  Notice re Final Determination,https://epawebapp.epa.ie/licences/lic_eDMS/090151b28087115e.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1147-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=F*&Submit=Browse
2023-04-21T14:10:47.000Z,P0407-02 -- Irish Pioneer Works (Fabricators) Limited,Letter from Applicant - April 23 thermal Inputs,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871199.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0407-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=I*&Submit=Browse
2023-04-21T15:10:49.000Z,W0270-03 -- Miltown Composting Systems Limited,Section 87 response from Tipperary County Council,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808711c9.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/W0270-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-04-21T13:30:15.000Z,P1073-02 -- MSD International GmbH t/a MSD Ireland (Dunboyne B,Notification to Applicant Extension Request - LACT00013356,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871170.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1073-02.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=M*&Submit=Browse
2023-04-21T08:11:03.000Z,P1192-01 -- Runways Information Services Limited,Reminder Email (upcoming due date) - Reg 10(2)(b)(ii) notice,https://epawebapp.epa.ie/licences/lic_eDMS/090151b2808710c8.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P1192-01.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=R*&Submit=Browse
2023-04-21T21:11:05.000Z,P0096-03 -- Saint-Gobain Performance Plastics Ireland,AER-SG-2022 Final,https://epawebapp.epa.ie/licences/lic_eDMS/090151b280871288.pdf,https://epawebapp.epa.ie/licences/lic_eDMS/rss/P0096-03.xml,https://epawebapp.epa.ie/terminalfour/ippc/ippc-search.jsp?name=S*&Submit=Browse
